Title,Subtitle,Price,URL,Bedrooms,Review_rating,Superhost,Check_in,Check_out,Competitor,Livinparis,Listing_id
Apartment in Les Halles,Stunning architect-designed duplex,"€ 2,592 total",https://www.airbnb.comwww.airbnb.com/rooms/1099206870677546619?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141655_1bqscVDRBr%2B4S07Q&previous_page_section_name=1000,2,5.0 (3),N/A,2024-09-16,2024-09-20,No,No,1099206870677546619
Apartment in Paris,Superb Large and New 4bds Flat - Heart of Paris 10,"€ 3,250 total",https://www.airbnb.comwww.airbnb.com/rooms/771544511970057205?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141655_DtFuuUrjGvhL%2BOFw&previous_page_section_name=1000,2,4.88 (51),Superhost,2024-09-16,2024-09-20,Yes,No,771544511970057205
Apartment in Opéra,697 Suite Cadet 2 - Superb apartment in Paris,"€ 1,689 total",https://www.airbnb.comwww.airbnb.com/rooms/1148452375049251894?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141655_DYgf9g2pagYIYYzD&previous_page_section_name=1000,2,New,N/A,2024-09-16,2024-09-20,No,No,1148452375049251894
Apartment in Paris,Superb Apartment Opera Palais Royal,"€ 3,845 total",https://www.airbnb.comwww.airbnb.com/rooms/1086970514019174696?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141655_vtNEdFDUfj8BUQzB&previous_page_section_name=1000,2,4.67 (3),N/A,2024-09-16,2024-09-20,No,No,1086970514019174696
Apartment in Temple,343 Suite Jad - Superb apartment in Paris,"€ 3,016 total",https://www.airbnb.comwww.airbnb.com/rooms/1040371242865130605?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141655_FYyc%2FDX23tQnKIxB&previous_page_section_name=1000,2,4.86 (7),N/A,2024-09-16,2024-09-20,No,No,1040371242865130605
Loft in Bonne-Nouvelle,LUXURY LOFT IN THE HEART OF PARIS,"€ 5,072 total",https://www.airbnb.comwww.airbnb.com/rooms/32313312?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141655_a2w%2FgBbJ%2F6TkAF3x&previous_page_section_name=1000,2,4.92 (37),Guest favorite,2024-09-16,2024-09-20,No,No,32313312
Apartment in Opéra,Grands boulevards Design Folies Bergères,"€ 2,362 total",https://www.airbnb.comwww.airbnb.com/rooms/47713803?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141655_biW4RLoRrJ6jFBkF&previous_page_section_name=1000,2,4.87 (127),Superhost,2024-09-16,2024-09-20,No,No,47713803
Apartment in Opéra,LivinParis | Luxury 4 Bedrooms Opera Lafayette II,"€ 3,083 total",https://www.airbnb.comwww.airbnb.com/rooms/19230958?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141655_%2FtSFlsa%2BrJBjk03F&previous_page_section_name=1000,2,4.85 (249),Superhost,2024-09-16,2024-09-20,No,Yes,19230958
Apartment in Les Halles,"Comfy, quiet and near Louvre museum","€ 3,271 total",https://www.airbnb.comwww.airbnb.com/rooms/12541479?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141655_NOCbU877DpL4ARMo&previous_page_section_name=1000,2,4.9 (483),Guest favorite,2024-09-16,2024-09-20,No,No,12541479
Apartment in Buttes-Chaumont,"6P / 3 bedrooms, cozy and equipped, refurbished","€ 1,559 total",https://www.airbnb.comwww.airbnb.com/rooms/1143578823698051205?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141655_GdpKAQVt4Hx%2Fsypz&previous_page_section_name=1000,2,New,Superhost,2024-09-16,2024-09-20,No,No,1143578823698051205
Apartment in Opéra,Amazing Flat in Paris Center,"€ 1,607 total",https://www.airbnb.comwww.airbnb.com/rooms/932440448826150791?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141655_raGvxms90j8LluUa&previous_page_section_name=1000,2,4.63 (30),N/A,2024-09-16,2024-09-20,No,No,932440448826150791
Loft in Opéra,Loft Opéra/Lafayette 2 steps (Air conditioning),"€ 1,822 total",https://www.airbnb.comwww.airbnb.com/rooms/40178284?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141655_l3oV1pvv98QBrBMv&previous_page_section_name=1000,2,4.85 (228),Superhost,2024-09-16,2024-09-20,No,No,40178284
Apartment in Paris,Splendid apartment 3BDR/8PAX in the city center,"€ 3,448 total",https://www.airbnb.comwww.airbnb.com/rooms/1000720113343854141?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141655_Wd6Ud%2FeP7Y9PB8pb&previous_page_section_name=1000,2,4.83 (6),Superhost,2024-09-16,2024-09-20,No,No,1000720113343854141
Loft in Latin Quarter,Family perfect : Big and quiet loft with AC !,"€ 3,085 total",https://www.airbnb.comwww.airbnb.com/rooms/42698018?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141655_Uq957WoPtwJQLrX0&previous_page_section_name=1000,2,4.96 (114),Guest favorite,2024-09-16,2024-09-20,No,No,42698018
Apartment in Champs-Élysées,APT 10P 140m2 WITH TERACe,"€ 4,554 total",https://www.airbnb.comwww.airbnb.com/rooms/1131088362441548140?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141655_WdP19rlzb%2BrTjdJa&previous_page_section_name=1000,2,5.0 (5),Guest favorite,2024-09-16,2024-09-20,No,No,1131088362441548140
Apartment in Temple,My Véranda - Duplex 130m²,"€ 4,129 total",https://www.airbnb.comwww.airbnb.com/rooms/36678564?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141655_8nW4qOw%2BMLc2nKXL&previous_page_section_name=1000,2,4.93 (87),Superhost,2024-09-16,2024-09-20,Yes,No,36678564
Condo in Temple,Parisian house,"€ 1,414 total",https://www.airbnb.comwww.airbnb.com/rooms/1095053352007463260?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141663_nHMCWwLXfBtPKqp5&previous_page_section_name=1000,2,5.0 (3),Superhost,2024-09-16,2024-09-20,No,No,1095053352007463260
Apartment in Bonne-Nouvelle,A Sublime 2-BR/ 2-BA in Louvre - Montorgueil,"€ 4,229 total",https://www.airbnb.comwww.airbnb.com/rooms/1090298266608414650?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141663_3HOaC6o2sTkkUa0%2B&previous_page_section_name=1000,2,5.0 (12),Guest favorite,2024-09-16,2024-09-20,No,No,1090298266608414650
Apartment in Place Vendôme,Beautiful apartment in the heart of the 1st Paris,"€ 5,124 total",https://www.airbnb.comwww.airbnb.com/rooms/675011551505488442?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141663_ggv3%2FdbT8v8jUfIf&previous_page_section_name=1000,2,4.97 (37),Guest favorite,2024-09-16,2024-09-20,No,No,675011551505488442
Apartment in Temple,Bohemian Chic 3 BDR Apartment in Le Marais,"€ 2,420 total",https://www.airbnb.comwww.airbnb.com/rooms/52317072?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141663_C6mSeuRLJ%2F8sYlVd&previous_page_section_name=1000,2,4.74 (136),N/A,2024-09-16,2024-09-20,Yes,No,52317072
Apartment in Les Halles,Sublime and New Apartment Louvre Palais-Royal,"€ 2,858 total",https://www.airbnb.comwww.airbnb.com/rooms/1123166026486902274?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141663_gzc4IJZidf88XnlB&previous_page_section_name=1000,2,5.0 (5),Guest favorite,2024-09-16,2024-09-20,No,No,1123166026486902274
Apartment in Paris,"Bastille - Elegance, Light, Calm, and Modernity","€ 2,562 total",https://www.airbnb.comwww.airbnb.com/rooms/1086873508613050401?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141663_1Sg5uuglATKJs1OJ&previous_page_section_name=1000,2,5.0 (5),Guest favorite,2024-09-16,2024-09-20,No,No,1086873508613050401
Apartment in Bonne-Nouvelle,3 Bedroom Center Apartment,"€ 1,706 total",https://www.airbnb.comwww.airbnb.com/rooms/1122403378962049416?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141663_lqAeE6nhudY7K79V&previous_page_section_name=1000,2,New,N/A,2024-09-16,2024-09-20,No,No,1122403378962049416
Apartment in Temple,131 - Urban Brand New 110m2 Beautiful Flat in Mont,"€ 3,714 total",https://www.airbnb.comwww.airbnb.com/rooms/817249246815942382?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141663_WfCu%2BQMNVpHnPs%2B0&previous_page_section_name=1000,2,4.64 (47),N/A,2024-09-16,2024-09-20,No,No,817249246815942382
Apartment in Temple,LivinParis | Luxury 3 Bedrooms Le Marais II,"€ 2,811 total",https://www.airbnb.comwww.airbnb.com/rooms/23055173?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141663_%2B8NKuQR49y0Bl6sA&previous_page_section_name=1000,2,4.89 (234),Superhost,2024-09-16,2024-09-20,No,Yes,23055173
Apartment in Palais-Bourbon,Apartment Hôtel des Invalides 90 m2,"€ 2,137 total",https://www.airbnb.comwww.airbnb.com/rooms/1136151319778666114?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141663_EvbNfjx4kqDC77V7&previous_page_section_name=1000,2,5.0 (3),N/A,2024-09-16,2024-09-20,No,No,1136151319778666114
Apartment in Bonne-Nouvelle,In the heart of Montorgueil,"€ 3,464 total",https://www.airbnb.comwww.airbnb.com/rooms/900732682243173631?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141663_5olHlVlrXojMpjkE&previous_page_section_name=1000,2,4.86 (7),Guest favorite,2024-09-16,2024-09-20,No,No,900732682243173631
Apartment in Les Halles,Magnificent apartment - 5BR/12P - Louvre/Rivoli,"€ 6,987 total",https://www.airbnb.comwww.airbnb.com/rooms/1156946814560192938?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141663_IQWHStdnJWqs2chS&previous_page_section_name=1000,2,New,N/A,2024-09-16,2024-09-20,No,No,1156946814560192938
Apartment in Paris,1min from the metro: Live in the heart of Paris \o/,"€ 2,120 total",https://www.airbnb.comwww.airbnb.com/rooms/1153632795527795466?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141663_oZ6nqiCd%2BvDe1Aow&previous_page_section_name=1000,2,New,N/A,2024-09-16,2024-09-20,No,No,1153632795527795466
Apartment in Temple,Charming Haussmanian 160m²6BR-Romantic-Aircon-Lift,"€ 7,954 total",https://www.airbnb.comwww.airbnb.com/rooms/913445551910346182?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141663_%2FDI%2FyrC1pnqvZaG4&previous_page_section_name=1000,2,4.71 (35),Superhost,2024-09-16,2024-09-20,No,No,913445551910346182
Apartment in Paris,LivinParis | Luxury 2 Bedrooms Opera IV,"€ 1,838 total",https://www.airbnb.comwww.airbnb.com/rooms/41576887?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141663_9Qz1u94RWBADpYap&previous_page_section_name=1000,2,4.83 (246),Superhost,2024-09-16,2024-09-20,No,Yes,41576887
Apartment in Paris,Apartment8P# Grevin Museum # Grand Rex# Galerie Vivienne,"€ 4,119 total",https://www.airbnb.comwww.airbnb.com/rooms/975951121725108063?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141663_Nyl%2BdUfgzIiVjdYZ&previous_page_section_name=1000,2,4.91 (11),Guest favorite,2024-09-16,2024-09-20,No,No,975951121725108063
Apartment in Bonne-Nouvelle,PARIS CITY FLAT Appt entier N°106,"€ 2,479 total",https://www.airbnb.comwww.airbnb.com/rooms/19154824?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141663_5crKoT5NjAS2FeqD&previous_page_section_name=1000,2,4.92 (343),Guest favorite,2024-09-16,2024-09-20,No,No,19154824
Apartment in Paris,LivinParis | Luxury 3 Bedrooms République,"€ 2,639 total",https://www.airbnb.comwww.airbnb.com/rooms/27746265?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141671_sYU0HR6Xhamxx0wQ&previous_page_section_name=1000,2,4.8 (307),Superhost,2024-09-16,2024-09-20,No,Yes,27746265
Apartment in Bonne-Nouvelle,Superb Apartment 2 bedrooms Center of Paris,"€ 2,146 total",https://www.airbnb.comwww.airbnb.com/rooms/1015019774103416308?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141671_vFYh06zDTPPAcFQL&previous_page_section_name=1000,2,5.0 (4),N/A,2024-09-16,2024-09-20,No,No,1015019774103416308
Apartment in Buttes-Montmartre,A glowing 3 bedrooms with terrace in Montmartre,"€ 2,371 total",https://www.airbnb.comwww.airbnb.com/rooms/947546099081712210?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141671_YVB2CP%2FYGRQV%2FJZ1&previous_page_section_name=1000,2,5.0 (6),Guest favorite,2024-09-16,2024-09-20,No,No,947546099081712210
Apartment in Temple,Sentier Marais : spacious duplex 2 bathrooms,"€ 3,525 total",https://www.airbnb.comwww.airbnb.com/rooms/39711886?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141671_%2Bc2OvresDHBiEzH%2F&previous_page_section_name=1000,2,4.76 (362),Superhost,2024-09-16,2024-09-20,No,No,39711886
Condo in Opéra,Paris Center tourist place 2min to Opera/Lafayette,"€ 3,247 total",https://www.airbnb.comwww.airbnb.com/rooms/43079986?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141671_STYGTHd8zrv06arD&previous_page_section_name=1000,2,4.63 (35),N/A,2024-09-16,2024-09-20,No,No,43079986
Apartment in Buttes-Montmartre,Design 3 BDR 2 BTH Loft Style Apt in Montmartre !,"€ 2,318 total",https://www.airbnb.comwww.airbnb.com/rooms/781647749007992102?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141671_myDRUfE7m2K1ULcR&previous_page_section_name=1000,2,4.96 (26),Guest favorite,2024-09-16,2024-09-20,No,No,781647749007992102
Apartment in Palais-Bourbon,Saint Germain des prés - Orsay,"€ 2,918 total",https://www.airbnb.comwww.airbnb.com/rooms/1117184593500893233?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141671_MZSK%2BOlNxJgBQahW&previous_page_section_name=1000,2,New,N/A,2024-09-16,2024-09-20,No,No,1117184593500893233
Guesthouse in Bonne-Nouvelle,Montorgeuil louvre flat for 6,"€ 2,012 total",https://www.airbnb.comwww.airbnb.com/rooms/4489855?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141671_EoucVJDS1%2FsIAAdS&previous_page_section_name=1000,2,4.69 (217),Superhost,2024-09-16,2024-09-20,No,No,4489855
Apartment in Paris,LivinParis | Luxury 4 Bedrooms Montmartre,"€ 3,083 total",https://www.airbnb.comwww.airbnb.com/rooms/25155033?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141671_YgSt8O8X4SnowRfo&previous_page_section_name=1000,2,4.81 (274),Superhost,2024-09-16,2024-09-20,No,Yes,25155033
Apartment in Buttes-Montmartre,Between Montmartre and Moulin Rouge Tamara+Guillaume,"€ 1,668 total",https://www.airbnb.comwww.airbnb.com/rooms/1059274948307258756?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141671_RyD0d2%2Fx3hQrh0nG&previous_page_section_name=1000,2,5.0 (15),Guest favorite,2024-09-16,2024-09-20,No,No,1059274948307258756
Apartment in Paris,LivinParis | Luxury 2 Bedrooms Opera II,"€ 1,935 total",https://www.airbnb.comwww.airbnb.com/rooms/41576693?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141671_8vqATgC9fiae9b4x&previous_page_section_name=1000,2,4.84 (184),Superhost,2024-09-16,2024-09-20,No,Yes,41576693
Apartment in Buttes-Montmartre,Large apartment at the foot of Montmartre,"€ 1,982 total",https://www.airbnb.comwww.airbnb.com/rooms/909229606817171281?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141671_weF%2Fphp5ZksIni%2FO&previous_page_section_name=1000,2,4.98 (46),Guest favorite,2024-09-16,2024-09-20,No,No,909229606817171281
Apartment in Bonne-Nouvelle,Elegance the Parisian style,"€ 2,560 total",https://www.airbnb.comwww.airbnb.com/rooms/897816712189862960?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141671_6Vti4rCiaEMWhidf&previous_page_section_name=1000,2,4.85 (27),Superhost,2024-09-16,2024-09-20,Yes,No,897816712189862960
Home in Batignolles,Luxurious maisonette in the heart of Batignolles 17th,"€ 1,597 total",https://www.airbnb.comwww.airbnb.com/rooms/1092133809345286410?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141671_vRFCwV%2BHq%2B7Ox9%2BG&previous_page_section_name=1000,2,4.82 (11),Guest favorite,2024-09-16,2024-09-20,No,No,1092133809345286410
Apartment in Buttes-Montmartre,Quiet & Stylish apt near Montmartre,"€ 2,021 total",https://www.airbnb.comwww.airbnb.com/rooms/40775846?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141671_BZMm7KETXDVvVSQx&previous_page_section_name=1000,2,4.96 (249),Guest favorite,2024-09-16,2024-09-20,No,No,40775846
Loft in Latin Quarter,Family perfect : Big and quiet loft with AC !,"€ 3,085 total",https://www.airbnb.comwww.airbnb.com/rooms/43752479?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141671_Th8D9KQ54tRZ3Ob0&previous_page_section_name=1000,2,4.94 (64),Guest favorite,2024-09-16,2024-09-20,No,No,43752479
Apartment in Opéra,Renovated and modern 4BD for 12 guests!,"€ 3,139 total",https://www.airbnb.comwww.airbnb.com/rooms/1039081914404298900?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141671_5flxHI5EjHnTfXx5&previous_page_section_name=1000,2,4.45 (20),N/A,2024-09-16,2024-09-20,Yes,No,1039081914404298900
Apartment in Temple,"Dreamy Paris Maison: chic, louvre, pompidou","€ 2,919 total",https://www.airbnb.comwww.airbnb.com/rooms/969365006667671514?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141671_uN1TWIeqCET7Ay%2FH&previous_page_section_name=1000,2,4.75 (16),Guest favorite,2024-09-16,2024-09-20,No,No,969365006667671514
Apartment in Opéra,Amazing 140 m2 flat + terrace. Paris 8/Dpt Stores,"€ 3,926 total",https://www.airbnb.comwww.airbnb.com/rooms/45509265?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141679_QiTXa%2Fp71kvASy3b&previous_page_section_name=1000,2,4.96 (49),Guest favorite,2024-09-16,2024-09-20,No,No,45509265
Apartment in Opéra,Fantastic apartment for 8 people with AC,"€ 3,460 total",https://www.airbnb.comwww.airbnb.com/rooms/13670403?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141679_ySZc5xZe88LKd8cF&previous_page_section_name=1000,2,4.73 (164),N/A,2024-09-16,2024-09-20,Yes,No,13670403
Apartment in Temple,Best apartment 2BDR/6PAX in the city center,"€ 2,192 total",https://www.airbnb.comwww.airbnb.com/rooms/1156449309407252435?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141679_g8s%2BESGiwYUGDfMg&previous_page_section_name=1000,2,New,Superhost,2024-09-16,2024-09-20,No,No,1156449309407252435
Apartment in Paris,LivinParis | Luxury 2 Bedrooms Opera I,"€ 2,033 total",https://www.airbnb.comwww.airbnb.com/rooms/41576606?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141679_U6l2I2wEENZKrMnt&previous_page_section_name=1000,2,4.87 (208),Superhost,2024-09-16,2024-09-20,No,Yes,41576606
Apartment in Temple,LivinParis | Luxury 2 Bedrooms Centre Pompidou,"€ 2,791 total",https://www.airbnb.comwww.airbnb.com/rooms/560547206045849269?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141679_Sm1OLlu5AruvMAN2&previous_page_section_name=1000,2,4.95 (149),Guest favorite,2024-09-16,2024-09-20,No,Yes,560547206045849269
Apartment in Temple,"Paris Lyrique, 3 Ch / 2 bathrooms, 6 people, 120 m²","€ 3,224 total",https://www.airbnb.comwww.airbnb.com/rooms/5746469?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141679_ailLIdnaeVY3kRqk&previous_page_section_name=1000,2,4.67 (182),N/A,2024-09-16,2024-09-20,No,No,5746469
Apartment in Bonne-Nouvelle,Luxueux loft - 10P/4BR Montorgueil,"€ 4,058 total",https://www.airbnb.comwww.airbnb.com/rooms/30420392?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141679_d6esXg5tBhIiozZ4&previous_page_section_name=1000,2,4.68 (111),N/A,2024-09-16,2024-09-20,No,No,30420392
Apartment in Paris,"Traveller without luggage, 3Br/3Ba, 7 people","€ 3,491 total",https://www.airbnb.comwww.airbnb.com/rooms/27080053?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141679_uA2%2BkP0MqS7CzLB7&previous_page_section_name=1000,2,4.86 (7),N/A,2024-09-16,2024-09-20,Yes,No,27080053
Apartment in Temple,Cozy Apartment in the Heart of Rue Saint-Denis,"€ 2,970 total",https://www.airbnb.comwww.airbnb.com/rooms/1025319465169197311?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141679_GjusDojXoT%2FtVB5O&previous_page_section_name=1000,2,4.8 (20),Guest favorite,2024-09-16,2024-09-20,No,No,1025319465169197311
Apartment in Belleville,"Space, peace and comfort in Belleville","€ 1,668 total",https://www.airbnb.comwww.airbnb.com/rooms/1128931439057885479?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141679_9TqQH80UfA1nN0dL&previous_page_section_name=1000,2,New,N/A,2024-09-16,2024-09-20,No,No,1128931439057885479
Apartment in Opéra,Opéra-Madeleine,"€ 2,456 total",https://www.airbnb.comwww.airbnb.com/rooms/884073584662202893?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141679_mXJshZgPIC%2FAodQY&previous_page_section_name=1000,2,4.87 (94),Guest favorite,2024-09-16,2024-09-20,No,No,884073584662202893
Apartment in Batignolles,Boutik Boheme - Triplex Monceau,"€ 2,464 total",https://www.airbnb.comwww.airbnb.com/rooms/915875411342422023?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141679_rG38O5mpJamkWKyT&previous_page_section_name=1000,2,5.0 (7),Guest favorite,2024-09-16,2024-09-20,No,No,915875411342422023
Apartment in Temple,Urban Flat 175 - Loft St Denis,"€ 2,061 total",https://www.airbnb.comwww.airbnb.com/rooms/1092606749861106001?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141679_ehyQU31U9%2BQgmIzh&previous_page_section_name=1000,2,4.67 (3),N/A,2024-09-16,2024-09-20,No,No,1092606749861106001
Apartment in Opéra,"Maison Loft folies bergère - terrace, fitness","€ 3,774 total",https://www.airbnb.comwww.airbnb.com/rooms/872165400537229480?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141679_r6%2BVNBoGJNywo%2BoS&previous_page_section_name=1000,2,4.95 (20),Guest favorite,2024-09-16,2024-09-20,No,No,872165400537229480
Apartment in Temple,Typical Marais 3 bedroom next to Beaubourg,"€ 2,413 total",https://www.airbnb.comwww.airbnb.com/rooms/19280232?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141679_i8xGe789XN%2FuDfgK&previous_page_section_name=1000,2,4.86 (72),Superhost,2024-09-16,2024-09-20,Yes,No,19280232
Apartment in Temple,Lovely flat for 7 - REPUBLIQUE,"€ 2,347 total",https://www.airbnb.comwww.airbnb.com/rooms/35509427?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141679_6XSn1DnlGKnhcsPz&previous_page_section_name=1000,2,4.71 (265),N/A,2024-09-16,2024-09-20,No,No,35509427
Apartment in Opéra,Spacious apartment @Bonne Nouvelle 2nd district,"€ 1,762 total",https://www.airbnb.comwww.airbnb.com/rooms/51548550?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141679_2fyAYix4%2BnP5Ppn2&previous_page_section_name=1000,2,4.79 (85),Superhost,2024-09-16,2024-09-20,No,No,51548550
Apartment in Bonne-Nouvelle,126 Suite Abraham - Superb apartment in Paris,"€ 3,144 total",https://www.airbnb.comwww.airbnb.com/rooms/968370119512244435?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141679_%2Bp8zVVqx843QeN4i&previous_page_section_name=1000,2,4.62 (26),N/A,2024-09-16,2024-09-20,No,No,968370119512244435
Apartment in Place Vendôme,High-End Living Experience in Paris: Sumptuous Apa,"€ 12,056 total",https://www.airbnb.comwww.airbnb.com/rooms/862281812777253778?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141688_yWlx%2BAT%2FkVvKPmLo&previous_page_section_name=1000,2,4.98 (43),Guest favorite,2024-09-16,2024-09-20,Yes,No,862281812777253778
Apartment in Temple,Marais - 3 BR (1300 sqf) with spacious living room,"€ 4,231 total",https://www.airbnb.comwww.airbnb.com/rooms/1060140816276284085?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141688_GgcFNEb6KAM0zc7%2F&previous_page_section_name=1000,2,5.0 (12),Guest favorite,2024-09-16,2024-09-20,No,No,1060140816276284085
Apartment in Opéra,Edgar Suites Saint-Lazare - Amsterdam 1,"€ 2,471 total",https://www.airbnb.comwww.airbnb.com/rooms/44441275?adults=6&search_mode=regular_search&check_in=2024-09-16&check_out=2024-09-20&source_impression_id=p3_1716141688_9Y4VVOIleCqK9U3z&previous_page_section_name=1000,2,4.83 (71),Superhost,2024-09-16,2024-09-20,No,No,44441275
